CustomerID,OrderID,Age,AgeGroup,Gender,IncomeLevel,OrderFrequency,Location,PreferredCuisine
423,AE85,19,18-25,Male,Low,Low,Bangalore,Tandoor
424,AE1B,40,36-45,Male,Medium,High,Bangalore,Desserts
425,C5F2,35,26-35,Male,Medium,Low,Bangalore,Desserts
426,6EAA,27,26-35,Female,Medium,Low,Bangalore,Biryani
427,C91E,36,36-45,Female,High,Low,Bangalore,Desserts
428,4013,59,46+,Female,High,High,Bangalore,Lucknowi
429,962E,38,36-45,Female,Medium,Medium,Bangalore,Mughlai
430,CC09,52,46+,Male,Low,Low,Bangalore,Biryani
431,89AC,38,36-45,Male,Medium,Medium,Bangalore,Lucknowi
432,98F1,43,36-45,Female,Medium,High,Bangalore,South Indian
433,6.00E+84,34,26-35,Female,Low,Low,Bangalore,Mughlai
434,372C,21,18-25,Female,Medium,High,Bangalore,Gujarati
435,51EA,30,26-35,Female,Medium,Medium,Bangalore,Punjabi
436,B7D6,27,26-35,Female,Low,High,Bangalore,Lucknowi
437,26D8,58,46+,Male,Medium,High,Bangalore,Tandoor
438,536,27,26-35,Male,High,Low,Bangalore,North Indian
439,9F58,51,46+,Female,Medium,Low,Bangalore,Gujarati
440,1BFC,55,46+,Female,Medium,Medium,Bangalore,Snacks
441,B297,49,46+,Male,Medium,Low,Bangalore,Tandoor
442,D8FD,23,18-25,Male,Medium,Low,Bangalore,Punjabi
443,8BF5,18,18-25,Female,Medium,Low,Bangalore,Tandoor
444,BE9F,41,36-45,Female,Medium,High,Bangalore,Punjabi
445,A438,21,18-25,Female,Medium,Medium,Bangalore,Gujarati
446,4417,31,26-35,Female,Medium,High,Bangalore,Tandoor
447,225A,37,36-45,Male,Medium,Low,Bangalore,Mughlai
448,C594,37,36-45,Male,Medium,Medium,Bangalore,Chinese
449,80EA,29,26-35,Male,Low,Medium,Bangalore,Tandoor
450,C810,23,18-25,Female,Medium,Medium,Bangalore,North Indian
451,7425,43,36-45,Female,Medium,Medium,Bangalore,Desserts
452,B4EB,51,46+,Female,Low,Low,Bangalore,North Indian
453,7877,58,46+,Female,Medium,Low,Bangalore,North Indian
454,D352,25,18-25,Female,Medium,Medium,Bangalore,Snacks
455,635E,35,26-35,Female,Medium,Low,Bangalore,Lucknowi
456,4033,32,26-35,Male,Medium,Medium,Bangalore,Gujarati
457,185E,23,18-25,Male,Medium,High,Bangalore,North Indian
458,39D1,51,46+,Male,Medium,Medium,Bangalore,Tandoor
459,97D2,52,46+,Female,Medium,High,Bangalore,Snacks
460,3.00E+75,35,26-35,Female,Medium,Low,Bangalore,Tandoor
461,18B9,22,18-25,Male,Medium,High,Bangalore,Desserts
462,F5B,23,18-25,Male,Low,High,Bangalore,Mughlai
463,43B8,21,18-25,Female,Low,Medium,Bangalore,Punjabi
464,BF42,20,18-25,Male,Medium,Low,Bangalore,Punjabi
465,429,29,26-35,Male,Medium,Medium,Bangalore,Biryani
466,A518,59,46+,Male,Medium,Medium,Bangalore,Snacks
467,34A9,43,36-45,Male,Low,Medium,Bangalore,Tandoor
468,C8F9,49,46+,Female,Medium,High,Bangalore,Chinese
469,CD3C,30,26-35,Female,Low,High,Bangalore,Mughlai
470,74BE,34,26-35,Male,Medium,Low,Bangalore,Biryani
471,C69B,47,46+,Female,Medium,Low,Bangalore,Desserts
472,97A2,39,36-45,Female,Medium,High,Bangalore,Mughlai
473,543D,37,36-45,Male,Low,Medium,Bangalore,Desserts
474,A566,19,18-25,Male,High,High,Bangalore,North Indian
475,B58D,36,36-45,Female,High,Low,Bangalore,Lucknowi
476,6A79,27,26-35,Female,Medium,Medium,Bangalore,Biryani
477,E1F3,32,26-35,Female,High,Low,Bangalore,Mughlai
478,A172,33,26-35,Male,Medium,Low,Bangalore,Snacks
479,911B,42,36-45,Male,High,Medium,Bangalore,Lucknowi
480,56F5,44,36-45,Male,Low,High,Bangalore,Snacks
481,C25D,30,26-35,Male,Low,Medium,Bangalore,Snacks
482,51F3,26,26-35,Male,Low,Low,Bangalore,Mughlai
483,1ACB,30,26-35,Female,Medium,Low,Bangalore,Tandoor
484,31FE,40,36-45,Male,High,High,Bangalore,Snacks
485,B634,19,18-25,Male,Medium,Medium,Bangalore,Chinese
486,56AB,23,18-25,Female,High,Medium,Bangalore,Punjabi
487,7EC,32,26-35,Female,High,Medium,Bangalore,Gujarati
488,7E7F,45,36-45,Male,Low,Medium,Bangalore,Biryani
489,461F,42,36-45,Male,Medium,Low,Bangalore,Chinese
490,4006,43,36-45,Male,Low,Low,Bangalore,Chinese
491,4839,59,46+,Male,Medium,Medium,Bangalore,Tandoor
492,5B8,19,18-25,Male,Medium,Medium,Bangalore,Biryani
493,43AD,40,36-45,Female,Medium,Low,Bangalore,Desserts
494,36F0,24,18-25,Female,Low,Low,Bangalore,Tandoor
495,B453,28,26-35,Female,High,Low,Bangalore,North Indian
496,5901,38,36-45,Female,Low,High,Bangalore,Punjabi
497,3F2B,40,36-45,Female,Medium,Low,Bangalore,Desserts
498,6343,29,26-35,Male,Medium,High,Bangalore,Chinese
499,75DD,59,46+,Female,Medium,High,Bangalore,South Indian
500,3FDB,21,18-25,Male,Medium,High,Bangalore,Biryani
501,840C,60,46+,Male,Medium,Low,Bangalore,Mughlai
502,8A03,23,18-25,Female,Medium,Low,Bangalore,Chinese
503,9EC,39,36-45,Female,Medium,Medium,Bangalore,North Indian
504,5DC2,51,46+,Female,High,Medium,Bangalore,South Indian
505,DFDE,32,26-35,Female,Medium,Low,Bangalore,Chinese
506,56EA,20,18-25,Male,Medium,Low,Bangalore,Tandoor
507,6736,21,18-25,Female,Medium,Medium,Bangalore,Gujarati
508,A03C,46,46+,Male,Medium,Low,Bangalore,Punjabi
509,B282,23,18-25,Female,Low,Medium,Bangalore,Snacks
510,45FD,35,26-35,Male,Low,Low,Bangalore,Chinese
511,D4AD,53,46+,Female,Low,High,Bangalore,North Indian
512,CE77,27,26-35,Male,Low,Low,Bangalore,Punjabi
513,7828,41,36-45,Male,High,Medium,Bangalore,Chinese
514,24D1,48,46+,Male,Low,High,Bangalore,Desserts
515,1893,26,26-35,Male,Low,Low,Bangalore,Mughlai
516,532C,55,46+,Male,Low,Low,Bangalore,Punjabi
517,642D,41,36-45,Female,Medium,Low,Bangalore,Chinese
518,81D2,38,36-45,Male,Medium,Medium,Bangalore,Chinese
519,566B,28,26-35,Female,Low,Medium,Bangalore,Desserts
520,18BB,38,36-45,Female,High,Low,Bangalore,South Indian
521,8812,37,36-45,Female,High,Low,Bangalore,Mughlai
522,2603,45,36-45,Male,Medium,High,Bangalore,Chinese
523,AE3D,20,18-25,Female,Low,Low,Bangalore,Mughlai
524,6823,37,36-45,Female,High,High,Bangalore,Mughlai
525,3.00E+92,57,46+,Female,Medium,High,Bangalore,South Indian
526,4CF4,31,26-35,Female,Medium,Low,Bangalore,Desserts
527,3408,44,36-45,Male,Medium,High,Bangalore,North Indian
528,DE9C,33,26-35,Male,Low,Medium,Bangalore,Snacks
529,AF87,51,46+,Female,High,Low,Bangalore,Tandoor
530,6448,44,36-45,Female,Medium,Low,Bangalore,North Indian
531,7075,38,36-45,Female,High,Low,Bangalore,Tandoor
532,878A,23,18-25,Female,Medium,Low,Bangalore,Snacks
533,C92F,18,18-25,Male,Low,Low,Bangalore,Desserts
534,86C2,52,46+,Female,Medium,Low,Bangalore,Tandoor
535,54BD,52,46+,Female,High,Medium,Bangalore,Mughlai
536,BD26,22,18-25,Male,Medium,Medium,Bangalore,Chinese
537,BA54,21,18-25,Male,Medium,Low,Bangalore,Chinese
538,5D2A,58,46+,Male,Low,Medium,Bangalore,Mughlai
539,7C45,24,18-25,Male,Medium,High,Bangalore,Punjabi
540,3245,59,46+,Male,Low,Low,Bangalore,Desserts
541,48CF,22,18-25,Male,Low,Low,Bangalore,Desserts
542,FE5,57,46+,Male,Medium,Medium,Bangalore,Biryani
543,D595,57,46+,Male,Medium,Medium,Bangalore,Snacks
544,8D17,40,36-45,Female,Medium,Medium,Bangalore,Tandoor
545,319B,26,26-35,Female,Medium,Low,Bangalore,Gujarati
546,E04B,24,18-25,Female,Medium,Medium,Bangalore,Biryani
547,B51,40,36-45,Female,Medium,Medium,Bangalore,Lucknowi
548,CB60,32,26-35,Male,High,Medium,Bangalore,Punjabi
549,23B5,18,18-25,Male,Medium,Medium,Bangalore,Gujarati
550,4.00E+85,34,26-35,Male,Medium,Medium,Bangalore,North Indian
551,6ECA,28,26-35,Male,Low,High,Bangalore,North Indian
552,4F47,37,36-45,Male,Low,Low,Bangalore,Chinese
553,2BA0,28,26-35,Female,Medium,Low,Bangalore,Biryani
554,3938,28,26-35,Female,Medium,Medium,Bangalore,Lucknowi
555,2315,41,36-45,Female,Medium,Medium,Bangalore,Biryani
556,6518,34,26-35,Male,Low,Medium,Bangalore,Biryani
557,B4D6,32,26-35,Female,Medium,Medium,Bangalore,South Indian
558,7A91,45,36-45,Female,Medium,Low,Bangalore,Snacks
559,4BD2,58,46+,Male,Medium,High,Bangalore,South Indian
560,3E0C,40,36-45,Male,Medium,High,Bangalore,Tandoor
561,2762,19,18-25,Male,Medium,High,Bangalore,Desserts
562,17C0,42,36-45,Male,Low,Low,Bangalore,Mughlai
563,47D6,18,18-25,Female,Medium,Low,Bangalore,Lucknowi
564,1.00E+92,25,18-25,Female,Medium,High,Bangalore,Tandoor
565,92C5,18,18-25,Female,Medium,High,Bangalore,Snacks
566,E0BC,32,26-35,Male,Low,High,Bangalore,Lucknowi
567,7132,43,36-45,Female,Medium,Low,Bangalore,Gujarati
568,9334,46,46+,Female,Low,Medium,Bangalore,Snacks
569,73FC,35,26-35,Female,Medium,Medium,Bangalore,South Indian
570,6143,31,26-35,Male,Medium,Medium,Bangalore,Chinese
571,747A,35,26-35,Female,Low,High,Bangalore,Snacks
572,B73,57,46+,Female,High,Low,Bangalore,Biryani
573,2230,35,26-35,Male,Medium,Medium,Bangalore,Tandoor
574,B3D4,46,46+,Male,Low,Low,Bangalore,Chinese
575,20AA,21,18-25,Male,Medium,High,Bangalore,Chinese
576,3.40E+03,41,36-45,Female,Medium,Medium,Bangalore,Lucknowi
577,4A8A,42,36-45,Male,High,High,Bangalore,Desserts
578,6A7E,23,18-25,Female,Low,Low,Bangalore,Biryani
579,BFA1,31,26-35,Male,Low,Medium,Bangalore,Mughlai
580,64F0,39,36-45,Male,Low,Medium,Bangalore,Mughlai
581,4BFB,24,18-25,Male,High,High,Bangalore,Mughlai
582,8B5F,29,26-35,Male,High,Low,Bangalore,Biryani
583,B1BE,43,36-45,Female,Medium,Low,Bangalore,Punjabi
584,E16C,38,36-45,Female,Medium,Low,Bangalore,Punjabi
585,BA70,21,18-25,Male,Medium,Low,Bangalore,North Indian
586,4546,39,36-45,Female,Low,Low,Bangalore,Chinese
587,8233,37,36-45,Female,Medium,Low,Bangalore,Snacks
588,852F,58,46+,Male,Low,Low,Bangalore,South Indian
589,352B,25,18-25,Male,High,Low,Bangalore,Punjabi
590,9AE0,42,36-45,Female,Medium,High,Bangalore,Desserts
591,C30F,38,36-45,Male,Medium,Low,Bangalore,Punjabi
592,2349,58,46+,Male,Medium,High,Bangalore,South Indian
593,54D6,40,36-45,Female,Medium,Medium,Bangalore,Chinese
594,48CC,30,26-35,Male,Medium,Low,Bangalore,South Indian
595,506E,52,46+,Male,Low,Low,Bangalore,Desserts
596,134D,52,46+,Male,High,Medium,Bangalore,Punjabi
597,5538,44,36-45,Male,Low,High,Bangalore,Gujarati
598,BD28,38,36-45,Female,Low,High,Bangalore,South Indian
599,6927,28,26-35,Male,High,Medium,Bangalore,Snacks
600,63F5,26,26-35,Female,High,Low,Bangalore,Chinese
601,BDA,49,46+,Male,Medium,Medium,Bangalore,Gujarati
602,4B73,38,36-45,Male,Medium,High,Bangalore,Mughlai
603,7.10E+09,47,46+,Female,High,High,Bangalore,Mughlai
604,2953,23,18-25,Male,High,Low,Bangalore,South Indian
605,21DC,34,26-35,Female,Low,Medium,Bangalore,Snacks
606,27A6,48,46+,Female,Medium,Medium,Bangalore,South Indian
607,336A,33,26-35,Male,Medium,Low,Bangalore,Desserts
608,A4A2,27,26-35,Female,Medium,Medium,Bangalore,Tandoor
609,B670,28,26-35,Female,Medium,Medium,Bangalore,Gujarati
610,50A5,44,36-45,Male,Low,Low,Bangalore,South Indian
611,B8FE,46,46+,Male,High,Low,Bangalore,North Indian
612,2960,18,18-25,Female,Low,Medium,Bangalore,Biryani
613,40BA,46,46+,Male,Medium,Medium,Bangalore,Mughlai
614,E156,19,18-25,Female,High,Medium,Bangalore,Biryani
615,B354,58,46+,Male,Low,High,Bangalore,Tandoor
616,8478,30,26-35,Male,Low,High,Bangalore,Mughlai
617,C44,36,36-45,Male,Medium,High,Bangalore,South Indian
618,A1B9,43,36-45,Male,Medium,Medium,Bangalore,Tandoor
619,201F,47,46+,Female,Low,Medium,Bangalore,Mughlai
620,6.00E+21,34,26-35,Female,Low,Medium,Bangalore,South Indian
621,1A8F,52,46+,Female,Medium,Low,Bangalore,Chinese
622,5AD4,45,36-45,Female,Low,Medium,Bangalore,Punjabi
623,87A0,44,36-45,Male,Medium,Low,Bangalore,South Indian
624,2FAC,33,26-35,Male,Medium,Medium,Bangalore,Desserts
625,364E,24,18-25,Male,Medium,Medium,Bangalore,Desserts
626,215A,19,18-25,Male,Low,Medium,Bangalore,Tandoor
627,2C38,33,26-35,Female,Medium,Low,Bangalore,Mughlai
628,989C,29,26-35,Male,Low,Medium,Bangalore,Biryani
629,6C6D,32,26-35,Female,Medium,Medium,Bangalore,Gujarati
630,2282,34,26-35,Female,High,High,Bangalore,Lucknowi
631,3959,50,46+,Female,Low,Low,Bangalore,Biryani
632,60EB,31,26-35,Female,High,Medium,Bangalore,Mughlai
633,AF8C,45,36-45,Female,Low,Medium,Bangalore,Gujarati
634,3075,27,26-35,Male,Low,High,Bangalore,North Indian
635,C569,45,36-45,Male,Medium,Medium,Bangalore,Punjabi
636,9CCC,56,46+,Male,Medium,Low,Bangalore,Mughlai
637,94F9,24,18-25,Female,Low,Low,Bangalore,Gujarati
638,537E,38,36-45,Male,Medium,High,Bangalore,Punjabi
639,D74E,33,26-35,Male,Medium,High,Bangalore,South Indian
640,6CF8,58,46+,Female,Low,Low,Bangalore,Chinese
641,B927,24,18-25,Male,Medium,Low,Bangalore,Tandoor
642,922,46,46+,Male,Low,Medium,Bangalore,Lucknowi
643,13D0,27,26-35,Male,Medium,High,Bangalore,Mughlai
644,4301,26,26-35,Male,High,Medium,Bangalore,North Indian
645,DAED,29,26-35,Male,Medium,Medium,Bangalore,Gujarati
646,718C,20,18-25,Male,Low,Medium,Bangalore,Mughlai
647,E019,18,18-25,Male,Medium,Medium,Bangalore,Chinese
648,7951,29,26-35,Female,Low,Medium,Bangalore,Mughlai
649,7294,32,26-35,Male,Medium,High,Bangalore,Mughlai
650,DE84,41,36-45,Male,High,High,Bangalore,Gujarati
651,4AB3,48,46+,Female,Medium,Low,Bangalore,Chinese
652,6EBB,22,18-25,Female,Medium,Medium,Bangalore,Snacks
653,5E9B,45,36-45,Female,Medium,Low,Bangalore,Desserts
654,3117,30,26-35,Female,Low,Low,Bangalore,Lucknowi
655,880D,24,18-25,Male,High,High,Bangalore,Gujarati
656,8A76,34,26-35,Female,Low,Medium,Bangalore,Desserts
657,BCE6,52,46+,Female,Medium,High,Bangalore,South Indian
658,BC9E,30,26-35,Female,Medium,Low,Bangalore,North Indian
659,5BB7,27,26-35,Male,Medium,Low,Bangalore,North Indian
660,AB6B,42,36-45,Male,Medium,Low,Bangalore,Desserts
661,A18F,37,36-45,Male,Medium,High,Bangalore,Snacks
662,DCBD,32,26-35,Male,Medium,High,Bangalore,Chinese
663,7F19,38,36-45,Female,Medium,Medium,Bangalore,Mughlai
664,10C9,56,46+,Female,Medium,Low,Bangalore,Desserts
665,9435,47,46+,Male,Medium,Medium,Bangalore,Chinese
666,A5D6,23,18-25,Female,Low,High,Bangalore,Biryani
667,1B9F,59,46+,Female,Low,High,Bangalore,South Indian
668,3626,57,46+,Female,High,Medium,Bangalore,Gujarati
669,D2FB,29,26-35,Female,Low,High,Bangalore,Snacks
670,9C95,19,18-25,Male,Medium,Medium,Bangalore,South Indian
671,9843,58,46+,Male,High,Low,Bangalore,Mughlai
672,1CAF,59,46+,Female,High,Medium,Bangalore,Chinese
673,A32,53,46+,Female,High,Medium,Bangalore,Lucknowi
674,6E0F,23,18-25,Male,Medium,Low,Bangalore,North Indian
675,7F00,21,18-25,Male,Medium,Medium,Bangalore,Snacks
676,83C1,27,26-35,Female,High,High,Bangalore,Gujarati
677,2ACA,26,26-35,Male,Medium,Low,Bangalore,Snacks
678,3CEA,35,26-35,Female,Medium,High,Bangalore,Snacks
679,26FA,19,18-25,Female,Medium,Medium,Bangalore,Biryani
680,441B,42,36-45,Female,Medium,High,Bangalore,Chinese
681,9CF0,36,36-45,Female,Low,Medium,Bangalore,Lucknowi
682,7696,19,18-25,Female,High,High,Bangalore,Mughlai
683,B3D2,45,36-45,Female,Low,High,Bangalore,North Indian
684,3C5B,40,36-45,Female,High,High,Bangalore,Snacks
685,A44B,41,36-45,Female,Medium,Medium,Bangalore,Punjabi
686,AB88,53,46+,Female,Medium,Low,Bangalore,Punjabi
687,882C,37,36-45,Female,Medium,Low,Bangalore,Gujarati
688,215E,45,36-45,Male,Low,Medium,Bangalore,Lucknowi
689,9C72,60,46+,Female,High,Medium,Bangalore,South Indian
690,F56,45,36-45,Male,Medium,Medium,Bangalore,South Indian
691,E71,25,18-25,Female,High,Medium,Bangalore,Desserts
692,288E,25,18-25,Female,High,Medium,Bangalore,Chinese
693,B924,48,46+,Male,Low,Low,Bangalore,South Indian
694,DD4A,59,46+,Male,Medium,Medium,Bangalore,Tandoor
695,A5C6,33,26-35,Male,Medium,Low,Bangalore,Punjabi
696,7A4E,25,18-25,Male,Low,Low,Bangalore,Snacks
697,5B3,32,26-35,Male,Low,Medium,Bangalore,South Indian
698,9460,60,46+,Male,Medium,Low,Bangalore,Snacks
699,539A,48,46+,Male,Medium,Low,Bangalore,Mughlai
700,D4ED,23,18-25,Female,Medium,Medium,Bangalore,South Indian
701,5160,24,18-25,Female,Medium,Low,Bangalore,Chinese
702,6CE9,30,26-35,Male,Low,Medium,Bangalore,Mughlai
703,8312,25,18-25,Female,Medium,Medium,Bangalore,Snacks
704,70DB,24,18-25,Male,High,Medium,Bangalore,Chinese
705,A7E2,42,36-45,Male,Medium,Medium,Bangalore,Lucknowi
706,951,47,46+,Female,Medium,Medium,Bangalore,Punjabi
707,9C01,57,46+,Male,Low,Low,Bangalore,Gujarati
708,51FA,49,46+,Female,Medium,Low,Bangalore,Punjabi
709,66DA,24,18-25,Male,High,Medium,Bangalore,Chinese
710,8D31,31,26-35,Female,High,Medium,Bangalore,Lucknowi
711,7906,23,18-25,Female,Medium,Low,Bangalore,North Indian
712,8C85,19,18-25,Female,Low,Low,Bangalore,Tandoor
713,3608,19,18-25,Male,Medium,High,Bangalore,Chinese
714,AD7F,22,18-25,Female,Medium,Medium,Bangalore,Chinese
715,57B6,41,36-45,Female,Medium,Medium,Bangalore,South Indian
716,246C,25,18-25,Male,High,High,Bangalore,Gujarati
717,D27C,19,18-25,Female,Medium,Medium,Bangalore,Gujarati
718,A83F,19,18-25,Female,Medium,Low,Bangalore,South Indian
719,8F9A,53,46+,Male,Medium,Medium,Bangalore,North Indian
720,9.00E+57,37,36-45,Female,Low,Low,Bangalore,South Indian
721,50DA,41,36-45,Female,High,Medium,Bangalore,Chinese
722,32A4,20,18-25,Female,Medium,Low,Bangalore,North Indian
723,65D7,43,36-45,Female,Medium,High,Bangalore,Snacks
724,9252,21,18-25,Male,Medium,Medium,Bangalore,North Indian
725,2B52,32,26-35,Female,Medium,Medium,Bangalore,Biryani
726,8FE6,48,46+,Female,Medium,Low,Bangalore,Punjabi
727,CF8B,52,46+,Male,High,Medium,Bangalore,Gujarati
728,D139,21,18-25,Female,Medium,Medium,Bangalore,Tandoor
729,725B,26,26-35,Female,Medium,Low,Bangalore,Biryani
730,931A,38,36-45,Male,High,Low,Bangalore,Chinese
731,6177,27,26-35,Male,High,Low,Bangalore,North Indian
732,B00D,44,36-45,Female,Medium,Low,Bangalore,Lucknowi
733,A73D,41,36-45,Female,Medium,Medium,Bangalore,Biryani
734,B214,38,36-45,Female,Low,Medium,Bangalore,North Indian
735,E72,25,18-25,Female,Low,Low,Bangalore,South Indian
736,450,21,18-25,Female,High,Medium,Bangalore,North Indian
737,BCB3,34,26-35,Male,High,High,Bangalore,South Indian
738,6440,39,36-45,Female,Low,Medium,Bangalore,Snacks
739,3B60,48,46+,Male,Low,Medium,Bangalore,North Indian
740,1754,52,46+,Male,Medium,Medium,Bangalore,Punjabi
741,A6F3,50,46+,Female,Low,Medium,Bangalore,Punjabi
742,BA8B,21,18-25,Male,Medium,Low,Bangalore,Tandoor
743,70BB,24,18-25,Female,Low,Medium,Bangalore,Tandoor
744,99B,23,18-25,Female,Low,Medium,Bangalore,Biryani
745,A0DD,40,36-45,Female,Medium,Low,Bangalore,Lucknowi
746,2B88,58,46+,Female,Low,High,Bangalore,Lucknowi
747,2567,38,36-45,Female,Low,High,Bangalore,Mughlai
748,9BE,38,36-45,Male,Low,Low,Bangalore,Lucknowi
749,1729,54,46+,Female,Medium,Medium,Bangalore,South Indian
750,459B,21,18-25,Male,Low,High,Bangalore,Lucknowi
751,4059,18,18-25,Female,Medium,Low,Bangalore,Biryani
752,44BB,57,46+,Male,Medium,High,Bangalore,Biryani
753,AEA9,42,36-45,Female,Low,High,Bangalore,Chinese
754,5FEE,29,26-35,Male,Medium,High,Bangalore,South Indian
755,46B3,20,18-25,Male,Medium,Low,Bangalore,Chinese
756,49C5,35,26-35,Male,Low,Low,Bangalore,North Indian
757,8593,52,46+,Female,Medium,Medium,Bangalore,Tandoor
758,CF6,28,26-35,Female,Medium,Medium,Bangalore,Punjabi
759,A235,49,46+,Male,Medium,Low,Bangalore,South Indian
760,D1C0,35,26-35,Male,High,High,Bangalore,Tandoor
761,1B7D,44,36-45,Female,Medium,High,Bangalore,Gujarati
762,4367,21,18-25,Female,Medium,Low,Bangalore,Lucknowi
763,C72A,43,36-45,Female,Low,Low,Bangalore,Mughlai
764,6713,46,46+,Male,Medium,High,Bangalore,Gujarati
765,9315,31,26-35,Male,Medium,High,Bangalore,Tandoor
766,BDA1,26,26-35,Female,Low,Medium,Bangalore,Chinese
767,5A6B,19,18-25,Male,Medium,Medium,Bangalore,Snacks
768,810B,19,18-25,Male,Low,Medium,Bangalore,Snacks
769,20D6,22,18-25,Female,High,High,Bangalore,South Indian
770,A2F2,19,18-25,Male,Medium,Medium,Bangalore,Mughlai
771,330F,37,36-45,Male,High,High,Bangalore,North Indian
772,9800,22,18-25,Male,Low,Medium,Bangalore,Tandoor
773,C59A,30,26-35,Female,Medium,Medium,Bangalore,Gujarati
774,E1C6,18,18-25,Female,High,High,Bangalore,Tandoor
775,3926,26,26-35,Male,Medium,Low,Bangalore,Snacks
776,DEAB,59,46+,Male,High,Medium,Bangalore,Biryani
777,9DD7,40,36-45,Male,Low,Low,Bangalore,Mughlai
778,1AE3,27,26-35,Female,Low,Medium,Bangalore,Tandoor
779,823C,30,26-35,Female,High,Medium,Bangalore,Tandoor
780,D2E1,34,26-35,Female,Low,Medium,Bangalore,Biryani
781,6934,41,36-45,Female,Low,Low,Bangalore,Mughlai
782,116A,60,46+,Female,Medium,Low,Bangalore,Desserts
783,8730,33,26-35,Male,Medium,Low,Bangalore,Tandoor
784,7A38,45,36-45,Male,Low,Medium,Bangalore,Biryani
785,18A5,33,26-35,Female,Medium,High,Bangalore,North Indian
786,837,18,18-25,Male,Medium,Medium,Bangalore,Punjabi
787,2553,20,18-25,Female,Medium,Low,Bangalore,North Indian
788,71A1,18,18-25,Male,High,Low,Bangalore,Tandoor
789,4586,48,46+,Male,High,Medium,Bangalore,Snacks
790,DC1,44,36-45,Female,Low,Low,Bangalore,Lucknowi
791,9D78,34,26-35,Female,High,High,Bangalore,Mughlai
792,7971,19,18-25,Female,Medium,High,Bangalore,Gujarati
793,6219,20,18-25,Female,Low,Medium,Bangalore,Lucknowi
794,92B3,28,26-35,Female,Medium,Medium,Bangalore,Gujarati
795,A6ED,35,26-35,Female,Medium,Medium,Bangalore,North Indian
796,3.00E+46,50,46+,Male,Medium,Low,Bangalore,Punjabi
797,8CF,50,46+,Male,Medium,Medium,Bangalore,Snacks
798,843A,52,46+,Female,High,Medium,Bangalore,North Indian
799,4D1D,20,18-25,Male,Medium,Low,Bangalore,Snacks
800,6F17,21,18-25,Male,Medium,Medium,Bangalore,Tandoor
801,78D2,44,36-45,Male,Medium,High,Bangalore,South Indian
802,318C,40,36-45,Female,Medium,Medium,Bangalore,Lucknowi
803,1308,38,36-45,Male,Medium,Medium,Bangalore,Punjabi
804,2869,39,36-45,Female,Low,Low,Bangalore,North Indian
805,884A,28,26-35,Male,Medium,Medium,Bangalore,Gujarati
806,5D46,43,36-45,Male,Medium,Low,Bangalore,Punjabi
807,AF7F,60,46+,Female,High,Medium,Bangalore,Punjabi
808,6B42,30,26-35,Female,Medium,High,Bangalore,Desserts
809,4734,27,26-35,Female,Low,Low,Bangalore,Gujarati
810,94DA,56,46+,Female,Medium,Medium,Bangalore,Snacks
811,D1F5,32,26-35,Male,Low,High,Bangalore,South Indian
812,2910,35,26-35,Male,Low,Low,Bangalore,Mughlai
813,BCEF,37,36-45,Female,Medium,Medium,Bangalore,Desserts
814,8A2C,27,26-35,Male,Low,Medium,Bangalore,Tandoor
815,77B6,19,18-25,Female,Low,High,Bangalore,Lucknowi
816,B473,20,18-25,Male,Medium,High,Bangalore,North Indian
817,77F2,21,18-25,Female,High,Low,Bangalore,Snacks
818,68EB,31,26-35,Male,Medium,Low,Bangalore,Tandoor
819,B956,50,46+,Male,Low,Medium,Bangalore,Desserts
820,C422,53,46+,Male,Medium,Medium,Bangalore,Punjabi
821,211C,31,26-35,Male,High,Medium,Bangalore,Desserts
822,92B1,29,26-35,Female,Medium,Low,Bangalore,Snacks
823,ABAD,21,18-25,Male,Medium,Medium,Bangalore,Gujarati
824,7635,40,36-45,Female,Low,Low,Bangalore,Biryani
825,9032,43,36-45,Male,Medium,High,Bangalore,Lucknowi
826,6CA8,20,18-25,Female,Medium,Low,Bangalore,Mughlai
827,3780,31,26-35,Female,Medium,Low,Bangalore,Tandoor
828,DA73,51,46+,Male,Medium,Low,Bangalore,North Indian
829,9E9C,19,18-25,Male,High,Medium,Bangalore,Snacks
830,6712,31,26-35,Female,High,Low,Bangalore,Snacks
831,12F0,31,26-35,Female,Medium,High,Bangalore,Chinese
832,17DC,39,36-45,Female,Medium,Low,Bangalore,North Indian
833,AD55,18,18-25,Male,Low,Medium,Bangalore,Snacks
834,5C7F,34,26-35,Male,Medium,Low,Bangalore,Chinese
835,B3B8,25,18-25,Female,Medium,High,Bangalore,Tandoor
836,5A8A,51,46+,Female,Medium,Medium,Bangalore,Gujarati
